,Unnamed: 0,timestamp,humidity,pm_2_5,temperature,month,dayofweek,weekofyear,day,hour,pm_2_5_lag_12day,PM2.5_MA3_prev_12day,PM2.5_MAX24_prev_12day,PM2.5_MIN24_prev_12day
7003,7765.0,2023-05-11 23:00:00,47.96013,18.86666666666667,36.43766666666667,5,3,131,11,23,14.59322033898305,31.679362910339922,46.93220338983051,4.896551724137931
7004,7766.0,2023-05-12 00:00:00,49.68804745762712,24.86440677966102,35.72677966101696,5,4,132,12,0,16.40983606557377,31.60108306408634,46.93220338983051,4.896551724137931
7005,7767.0,2023-05-12 01:00:00,50.56220655737705,25.37704918032787,35.56065573770491,5,4,132,12,1,15.15254237288136,31.520138249719906,46.93220338983051,4.896551724137931
7006,7768.0,2023-05-12 02:00:00,50.84320655737702,21.29508196721311,35.35819672131148,5,4,132,12,2,15.8135593220339,31.441791905337624,46.93220338983051,4.896551724137931
7007,7769.0,2023-05-12 03:00:00,53.73544242424242,25.09090909090909,34.2969696969697,5,4,132,12,3,14.61666666666667,31.357166367269286,46.93220338983051,4.896551724137931
7008,7770.0,2023-05-12 04:00:00,54.24459666666667,26.56666666666667,34.25999999999999,5,4,132,12,4,28.85245901639344,31.319012581164685,46.93220338983051,4.896551724137931
7009,7771.0,2023-05-12 05:00:00,55.32682903225808,21.64516129032258,33.54645161290322,5,4,132,12,5,30.5,31.274050846470807,46.93220338983051,4.896551724137931
7010,7772.0,2023-05-12 06:00:00,55.90911403508771,22.14035087719298,33.30719298245614,5,4,132,12,6,30.58064516129032,31.229385399646915,46.93220338983051,4.896551724137931
7011,7773.0,2023-05-12 07:00:00,53.39938,27.38333333333333,34.04616666666666,5,4,132,12,7,27.93333333333333,31.181071907583416,46.93220338983051,4.896551724137931
7012,7774.0,2023-05-12 08:00:00,52.43603666666665,38.01666666666667,34.64533333333333,5,4,132,12,8,34.93548387096774,31.15353929803878,46.93220338983051,4.896551724137931
7013,7775.0,2023-05-12 09:00:00,41.76972131147539,15.11475409836066,38.1939344262295,5,4,132,12,9,37.1,31.136857994369773,46.93220338983051,4.896551724137931
7014,7776.0,2023-05-12 10:00:00,38.65573728813559,8.271186440677965,38.35779661016949,5,4,132,12,10,30.54098360655738,31.107515683675004,46.93220338983051,4.896551724137931
7015,7777.0,2023-05-12 11:00:00,34.69890163934426,8.85,39.9532786885246,5,4,132,12,11,16.51724137931035,31.038469775081683,46.93220338983051,4.896551724137931
7016,7778.0,2023-05-12 12:00:00,31.17449491525423,7.966101694915254,41.16050847457627,5,4,132,12,12,19.2,30.978499536986448,46.93220338983051,4.896551724137931
7017,7779.0,2023-05-12 13:00:00,29.76058999999999,7.133333333333334,41.57716666666667,5,4,132,12,13,18.4,30.902309060795968,46.93220338983051,4.896551724137931
7018,7780.0,2023-05-12 14:00:00,29.24202333333333,7.083333333333333,41.43816666666667,5,4,132,12,14,17.375,30.833156770642614,46.93220338983051,4.896551724137931
7019,7781.0,2023-05-12 15:00:00,29.33586666666666,7.283333333333333,41.47516666666668,5,4,132,12,15,14.45762711864407,30.753535046841595,46.93220338983051,4.896551724137931
7020,7782.0,2023-05-12 16:00:00,31.93833114754099,6.704918032786885,40.87655737704916,5,4,132,12,16,17.81666666666667,30.69279355938639,46.93220338983051,4.896551724137931
7021,7783.0,2023-05-12 17:00:00,32.52435409836066,8.770491803278688,40.51475409836065,5,4,132,12,17,25.39344262295082,30.65654955358735,46.93220338983051,4.896551724137931
7022,7784.0,2023-05-12 18:00:00,35.64680000000001,8.932203389830509,39.30288135593221,5,4,132,12,18,21.98305084745763,30.60437325934084,46.93220338983051,4.896551724137931
7023,7785.0,2023-05-12 19:00:00,39.23355901639344,8.426229508196721,37.95262295081968,5,4,132,12,19,20.98333333333333,30.550459487547972,46.93220338983051,4.896551724137931
7024,7786.0,2023-05-12 20:00:00,41.71315344827589,8.89655172413793,37.85999999999999,5,4,132,12,20,19.21666666666667,30.487898114128548,46.93220338983051,4.896551724137931
7025,7787.0,2023-05-12 21:00:00,44.24618000000001,7.783333333333333,37.3615,5,4,132,12,21,18.85,30.418354463334897,46.93220338983051,4.896551724137931
7026,7788.0,2023-05-12 22:00:00,45.65100163934427,7.868852459016393,37.15163934426229,5,4,132,12,22,17.71666666666667,30.349207637938065,46.93220338983051,4.896551724137931
7027,7789.0,2023-05-12 23:00:00,46.89926363636362,13.24242424242424,36.92848484848484,5,4,132,12,23,16.57377049180328,30.26788461831622,46.93220338983051,4.896551724137931
7028,7790.0,2023-05-13 00:00:00,46.94127586206896,22.10344827586207,36.81103448275863,5,5,133,13,0,28.33333333333333,30.233868610783258,46.93220338983051,4.896551724137931
7029,7791.0,2023-05-13 01:00:00,48.96965666666667,23.93333333333333,36.184,5,5,133,13,1,25.98245614035088,30.199887825486684,46.93220338983051,4.896551724137931
7030,7792.0,2023-05-13 02:00:00,56.80265423728815,22.57627118644068,33.31559322033898,5,5,133,13,2,36.45,30.17907644765687,46.93220338983051,4.896551724137931
7031,7793.0,2023-05-13 03:00:00,55.33458644067797,22.66101694915254,33.64305084745762,5,5,133,13,3,38.81967213114754,30.16703182106306,46.93220338983051,4.896551724137931
7032,7794.0,2023-05-13 04:00:00,54.13896666666665,22.56666666666667,33.95333333333333,5,5,133,13,4,36.6551724137931,30.15033094531046,46.93220338983051,4.896551724137931
7033,7795.0,2023-05-13 05:00:00,59.0042406779661,21.94915254237288,32.09271186440679,5,5,133,13,5,35.64516129032258,30.121993131690385,46.93220338983051,4.896551724137931
7034,7796.0,2023-05-13 06:00:00,55.20957666666667,20.15,33.27133333333334,5,5,133,13,6,37.17241379310344,30.094459456034265,46.93220338983051,4.896551724137931
7035,7797.0,2023-05-13 07:00:00,60.03975245901638,26.71666666666667,31.6311475409836,5,5,133,13,7,32.87096774193548,30.060507906085892,46.93220338983051,4.896551724137931
7036,7798.0,2023-05-13 08:00:00,52.08099090909091,36.15151515151515,34.63424242424242,5,5,133,13,8,32.68333333333333,30.032630921958905,46.93220338983051,4.896551724137931
7037,7799.0,2023-05-13 09:00:00,44.54831379310345,25.31034482758621,37.30862068965517,5,5,133,13,9,35.35,30.013087271165254,46.93220338983051,4.896551724137931
7038,7800.0,2023-05-13 10:00:00,38.33302321428573,14.83928571428571,39.06232142857142,5,5,133,13,10,35.47457627118644,30.008745732289817,46.93220338983051,4.896551724137931
7039,7801.0,2023-05-13 11:00:00,34.66798000000001,14.65,40.43033333333334,5,5,133,13,11,29.95,29.98672192276601,46.93220338983051,4.896551724137931
7040,7802.0,2023-05-13 12:00:00,31.88083999999999,12.38333333333333,41.42533333333333,5,5,133,13,12,18.91666666666667,29.935979556610505,46.93220338983051,4.896551724137931
7041,7803.0,2023-05-13 13:00:00,29.91446176470588,12.26470588235294,41.61588235294118,5,5,133,13,13,18.10169491525424,29.866951618955866,46.93220338983051,4.896551724137931
7042,7804.0,2023-05-13 14:00:00,28.91618333333334,11.9,42.41599999999999,5,5,133,13,14,15.87096774193548,29.78566481660052,46.93220338983051,4.896551724137931
7043,7805.0,2023-05-13 15:00:00,31.21350333333333,9.866666666666667,41.776,5,5,133,13,15,16.2,29.718715664058145,46.93220338983051,4.896551724137931
7044,7806.0,2023-05-13 16:00:00,32.32190689655174,11.62068965517241,40.85206896551724,5,5,133,13,16,11.5625,29.649953263264496,46.93220338983051,4.896551724137931
7045,7807.0,2023-05-13 17:00:00,31.69295166666666,9.2,40.7565,5,5,133,13,17,8.866666666666667,29.57088580294704,46.93220338983051,4.896551724137931
7046,7808.0,2023-05-13 18:00:00,32.673725,8.516666666666667,40.12050000000001,5,5,133,13,18,10.64406779661017,29.503507036468687,46.93220338983051,4.896551724137931
7047,7809.0,2023-05-13 19:00:00,34.69060666666667,11.4,39.47600000000001,5,5,133,13,19,16.66666666666667,29.448893941230597,46.93220338983051,4.896551724137931
7048,7810.0,2023-05-13 20:00:00,38.15623114754099,10.16393442622951,38.99327868852459,5,5,133,13,20,35.36065573770492,29.435670977864923,46.93220338983051,4.896551724137931
7049,7811.0,2023-05-13 21:00:00,41.47007333333334,11.2,38.26950000000001,5,5,133,13,21,46.38333333333333,29.45351692000522,46.93220338983051,4.896551724137931
7050,7812.0,2023-05-13 22:00:00,44.10953833333334,12.7,37.58916666666666,5,5,133,13,22,34.7,29.445231589744086,46.93220338983051,4.896551724137931
7051,7813.0,2023-05-13 23:00:00,47.65230166666667,25.13333333333333,35.58950000000001,5,5,133,13,23,32.91666666666666,29.419206737712877,46.93220338983051,4.896551724137931
7052,7814.0,2023-05-14 00:00:00,48.7776836065574,26.19672131147541,35.54180327868852,5,6,134,14,0,30.50847457627119,29.37969822950733,46.93220338983051,4.896551724137931
7053,7815.0,2023-05-14 01:00:00,52.80884590163935,24.21311475409836,34.04180327868853,5,6,134,14,1,27.4,29.343289499348597,46.93220338983051,4.896551724137931
7054,7816.0,2023-05-14 02:00:00,54.35578,22.2,33.72283333333332,5,6,134,14,2,31.93333333333333,29.31779346760257,46.93220338983051,4.896551724137931
7055,7817.0,2023-05-14 03:00:00,55.34714,23.35,33.39066666666668,5,6,134,14,3,29.51666666666667,29.284608943793046,46.93220338983051,4.896551724137931
7056,7818.0,2023-05-14 04:00:00,57.07047333333333,21.51666666666667,32.72500000000001,5,6,134,14,4,34.4,29.26116046604129,46.93220338983051,4.896551724137931
7057,7819.0,2023-05-14 05:00:00,53.99083833333336,18.83333333333333,33.57583333333333,5,6,134,14,5,29.61666666666667,29.219444196200023,46.93220338983051,4.896551724137931
7058,7820.0,2023-05-14 06:00:00,52.06923999999999,19.48333333333333,33.9555,5,6,134,14,6,30.66666666666667,29.181678524959768,46.93220338983051,4.896551724137931
7059,7821.0,2023-05-14 07:00:00,49.18396833333333,20.63333333333333,34.98066666666667,5,6,134,14,7,27.45,29.1243372551185,46.93220338983051,4.896551724137931
7060,7822.0,2023-05-14 08:00:00,48.684165,37.38333333333333,35.31966666666666,5,6,134,14,8,37.76666666666667,29.097058872013847,46.83606557377049,4.896551724137931
7061,7823.0,2023-05-14 09:00:00,43.58396610169492,33.03389830508475,37.54830508474577,5,6,134,14,9,43.81967213114754,29.099647181927978,46.83606557377049,4.896551724137931
7062,7824.0,2023-05-14 10:00:00,38.02976833333334,21.75,39.11766666666668,5,6,134,14,10,29.15,29.055996388277187,46.83606557377049,4.896551724137931
7063,7825.0,2023-05-14 11:00:00,35.90245081967213,16.80327868852459,39.80508196721311,5,6,134,14,11,14.06666666666667,28.96894281684861,46.83606557377049,4.896551724137931
7064,7826.0,2023-05-14 12:00:00,32.62302711864407,15.88135593220339,41.26559322033898,5,6,134,14,12,15.13333333333333,28.88084757875337,46.83606557377049,4.896551724137931
7065,7827.0,2023-05-14 13:00:00,38.15717868852458,11.9672131147541,39.89229508196722,5,6,134,14,13,13.01666666666667,28.78337734065813,46.83606557377049,4.896551724137931
7066,7828.0,2023-05-14 14:00:00,42.19343666666666,9.483333333333333,37.30066666666667,5,6,134,14,14,14.5,28.691214642245438,46.83606557377049,4.896551724137931
7067,7829.0,2023-05-14 15:00:00,43.44067333333335,11.7,37.67050000000001,5,6,134,14,15,14.35,28.597315832721627,46.83606557377049,4.896551724137931
7068,7830.0,2023-05-14 16:00:00,41.411295,15.2,38.89683333333334,5,6,134,14,16,16.46666666666667,28.52273867945595,46.83606557377049,4.896551724137931
7069,7831.0,2023-05-14 17:00:00,38.55268166666666,11.01666666666667,38.98200000000001,5,6,134,14,17,16.05,28.444415266757535,46.83606557377049,4.896551724137931
7070,7832.0,2023-05-14 18:00:00,36.0540372881356,10.30508474576271,39.47,5,6,134,14,18,14.85,28.366835901678172,46.83606557377049,4.896551724137931
7071,7833.0,2023-05-14 19:00:00,37.52905409836067,12.52459016393443,38.7055737704918,5,6,134,14,19,15.9,28.291389473106744,46.83606557377049,4.896551724137931
7072,7834.0,2023-05-14 20:00:00,41.99788333333334,18.91666666666667,36.84699999999999,5,6,134,14,20,15.57627118644068,28.221477581796545,46.83606557377049,4.896551724137931
7073,7835.0,2023-05-14 21:00:00,44.83896333333334,24.95,36.29766666666669,5,6,134,14,21,16.25,28.156997658471283,46.83606557377049,4.896551724137931
7074,7836.0,2023-05-14 22:00:00,47.73250508474577,32.4406779661017,35.69898305084746,5,6,134,14,22,15.06666666666667,28.083648855673328,46.83606557377049,4.896551724137931
7075,7837.0,2023-05-14 23:00:00,48.88771475409836,31.44262295081967,35.56852459016394,5,6,134,14,23,12.32758620689655,28.000753791203227,46.83606557377049,4.896551724137931
7076,7838.0,2023-05-15 00:00:00,48.72884666666667,34.95,35.86116666666666,5,0,135,15,0,15.15254237288136,27.91787445302728,46.83606557377049,4.896551724137931
7077,7839.0,2023-05-15 01:00:00,50.73442833333334,39.81666666666667,35.1275,5,0,135,15,1,18.03389830508475,27.842776928141614,46.83606557377049,4.896551724137931
7078,7840.0,2023-05-15 02:00:00,51.20274166666668,37.93333333333333,34.95633333333333,5,0,135,15,2,12.98333333333333,27.74391780115749,46.83606557377049,4.896551724137931
7079,7841.0,2023-05-15 03:00:00,52.90241000000001,39.5,34.43416666666666,5,0,135,15,3,9.8,27.634393991633676,46.83606557377049,4.896551724137931
7080,7842.0,2023-05-15 04:00:00,54.05507666666666,38.66666666666666,34.01366666666666,5,0,135,15,4,13.13333333333333,27.53489002337971,46.83606557377049,4.896551724137931
7081,7843.0,2023-05-15 05:00:00,55.54012500000001,37.81666666666667,33.43900000000001,5,0,135,15,5,12.62068965517241,27.44169763148042,46.83606557377049,4.896551724137931
7082,7844.0,2023-05-15 06:00:00,52.33763606557376,41.90163934426229,34.517868852459,5,0,135,15,6,14.16393442622951,27.414989308241573,46.83606557377049,4.896551724137931
7083,7845.0,2023-05-15 07:00:00,52.86386833333334,41.85,34.23583333333334,5,0,135,15,7,28.08196721311475,27.441786457685367,46.83606557377049,4.896551724137931
7084,7846.0,2023-05-15 08:00:00,48.02770175438596,39.82456140350877,36.11543859649124,5,0,135,15,8,33.22033898305084,27.490755720531745,46.83606557377049,4.896551724137931
7085,7847.0,2023-05-15 09:00:00,45.03055,32.11666666666667,37.37416666666668,5,0,135,15,9,25.58064516129032,27.515435808531958,46.83606557377049,4.896551724137931
7086,7848.0,2023-05-15 10:00:00,41.83033833333334,24.05,38.078,5,0,135,15,10,14.28813559322034,27.497741767638765,46.83606557377049,4.896551724137931
7087,7849.0,2023-05-15 11:00:00,37.05220666666666,13.65,39.47433333333333,5,0,135,15,11,10.0,27.455392040862804,46.83606557377049,4.896551724137931
7088,7850.0,2023-05-15 12:00:00,34.86685833333333,9.9,40.06233333333333,5,0,135,15,12,10.46666666666667,27.39383450118027,46.83606557377049,4.896551724137931
7089,7851.0,2023-05-15 13:00:00,30.89293278688524,8.62295081967213,41.85081967213116,5,0,135,15,13,8.516666666666667,27.317688583773755,46.83606557377049,4.896551724137931
7090,7852.0,2023-05-15 14:00:00,35.44735423728814,11.20689655172414,40.09372881355932,5,0,135,15,14,7.6,27.219747522103187,46.83606557377049,4.896551724137931
7091,7853.0,2023-05-15 15:00:00,53.891065,13.18333333333333,34.35833333333333,5,0,135,15,15,7.916666666666667,27.107941966547628,46.83606557377049,4.896551724137931
7092,7854.0,2023-05-15 16:00:00,55.14732000000002,10.15,33.38466666666667,5,0,135,15,16,8.8,27.01735479947741,46.83606557377049,4.896551724137931
7093,7855.0,2023-05-15 17:00:00,52.92141666666667,16.28333333333333,34.97116666666667,5,0,135,15,17,9.40983606557377,26.933901930624955,46.83606557377049,4.896551724137931
7094,7856.0,2023-05-15 18:00:00,51.18024590163934,18.34426229508197,35.61262295081968,5,0,135,15,18,9.33898305084746,26.84800604684771,46.83606557377049,4.896551724137931
7095,7857.0,2023-05-15 19:00:00,49.63817166666666,22.85,36.15566666666666,5,0,135,15,19,10.47540983606557,26.76886865418573,46.83606557377049,4.896551724137931
7096,7858.0,2023-05-15 20:00:00,51.35534166666665,27.91666666666667,35.62449999999999,5,0,135,15,20,13.93220338983051,26.69078148711551,46.83606557377049,4.896551724137931
7097,7859.0,2023-05-15 21:00:00,49.02660655737706,21.1311475409836,35.74606557377048,5,0,135,15,21,11.93220338983051,26.603873362283657,46.83606557377049,4.896551724137931
7098,7860.0,2023-05-15 22:00:00,48.5270627118644,18.88135593220339,35.89796610169491,5,0,135,15,22,10.11666666666667,26.51319875910906,46.83606557377049,4.896551724137931
7099,7861.0,2023-05-15 23:00:00,48.60822333333333,15.8,35.82083333333333,5,0,135,15,23,9.88135593220339,26.41599748626872,46.83606557377049,4.896551724137931
7100,7862.0,2023-05-16 00:00:00,51.52086666666667,14.3,34.44533333333333,5,1,136,16,0,7.135593220338983,26.302397809109713,46.83606557377049,4.896551724137931
7101,7863.0,2023-05-16 01:00:00,50.17596166666665,13.13333333333333,34.77299999999999,5,1,136,16,1,9.836065573770492,26.192278761490666,46.38333333333333,4.896551724137931
7102,7864.0,2023-05-16 02:00:00,59.45790819672131,4.360655737704918,30.10442622950819,5,1,136,16,2,10.45161290322581,26.087352322060617,46.38333333333333,4.896551724137931
7103,7865.0,2023-05-16 03:00:00,55.61293220338985,1.288135593220339,30.39000000000001,5,1,136,16,3,10.48275862068965,25.990971643352346,46.38333333333333,4.896551724137931
7104,7866.0,2023-05-16 04:00:00,58.32610333333334,8.233333333333333,29.6665,5,1,136,16,4,7.066666666666666,25.88763765948558,46.38333333333333,4.896551724137931
7105,7867.0,2023-05-16 05:00:00,55.94336499999999,5.95,30.5875,5,1,136,16,5,8.62295081967213,25.786366679782223,46.38333333333333,4.896551724137931
7106,7868.0,2023-05-16 06:00:00,56.65447666666666,7.15,30.23183333333334,5,1,136,16,6,9.220338983050848,25.69134524525676,46.38333333333333,4.896551724137931
7107,7869.0,2023-05-16 07:00:00,55.54712931034482,15.60344827586207,30.83672413793104,5,1,136,16,7,8.278688524590164,25.589924877165096,46.38333333333333,4.896551724137931
7108,7870.0,2023-05-16 08:00:00,58.68778,45.83333333333334,30.3505,5,1,136,16,8,13.79661016949153,25.51064891536795,46.38333333333333,4.896551724137931
7109,7871.0,2023-05-16 09:00:00,52.29422333333332,38.96666666666667,32.63033333333333,5,1,136,16,9,14.66666666666667,25.433890104498964,46.38333333333333,4.896551724137931
7110,7872.0,2023-05-16 10:00:00,47.18193,33.06666666666667,34.67199999999999,5,1,136,16,10,16.70689655172414,25.36555745534735,46.38333333333333,4.896551724137931
7111,7873.0,2023-05-16 11:00:00,41.39074166666668,12.21666666666667,37.47833333333334,5,1,136,16,11,11.47457627118644,25.27317188165369,46.38333333333333,4.896551724137931
7112,7874.0,2023-05-16 12:00:00,38.16185573770491,11.90163934426229,38.85016393442622,5,1,136,16,12,10.28333333333333,25.180542577107005,46.38333333333333,4.896551724137931
7113,7875.0,2023-05-16 13:00:00,33.73556101694916,11.32203389830508,40.29084745762712,5,1,136,16,13,10.04918032786885,25.093784185225665,46.38333333333333,4.896551724137931
7114,7876.0,2023-05-16 14:00:00,33.38892000000001,9.85,40.15966666666667,5,1,136,16,14,9.114754098360656,24.996605874010463,46.38333333333333,4.896551724137931
7115,7877.0,2023-05-16 15:00:00,32.46182000000001,14.1,40.96733333333334,5,1,136,16,15,7.457627118644067,24.883619488555308,46.38333333333333,4.896551724137931
7116,7878.0,2023-05-16 16:00:00,35.13581499999999,12.6,40.05083333333333,5,1,136,16,16,5.216666666666667,24.76233652644573,46.38333333333333,4.896551724137931
7117,7879.0,2023-05-16 17:00:00,36.4048426229508,10.91803278688525,39.58229508196721,5,1,136,16,17,6.19672131147541,24.645003287327583,46.38333333333333,4.896551724137931
7118,7880.0,2023-05-16 18:00:00,38.3254475409836,11.98360655737705,38.99999999999999,5,1,136,16,18,8.516666666666667,24.537860430184725,46.38333333333333,4.896551724137931
7119,7881.0,2023-05-16 19:00:00,43.04346833333332,12.23333333333333,37.29416666666667,5,1,136,16,19,10.27118644067797,24.45235800887722,46.38333333333333,4.896551724137931
7120,7882.0,2023-05-16 20:00:00,46.35016,13.78333333333333,36.82383333333332,5,1,136,16,20,15.33333333333333,24.379766328526923,46.38333333333333,4.896551724137931
7121,7883.0,2023-05-16 21:00:00,48.28558833333333,10.88333333333333,36.2305,5,1,136,16,21,16.52459016393443,24.306922846871963,46.38333333333333,4.896551724137931
7122,7884.0,2023-05-16 22:00:00,46.51943833333334,11.01666666666667,36.84216666666667,5,1,136,16,22,15.17241379310345,24.23084868157366,46.38333333333333,4.896551724137931
7123,7885.0,2023-05-16 23:00:00,46.51533666666668,10.5,36.72816666666667,5,1,136,16,23,20.42372881355932,24.173839102541336,46.38333333333333,4.896551724137931
7124,7886.0,2023-05-17 00:00:00,48.63848833333334,16.15,36.13333333333333,5,2,137,17,0,11.95081967213115,24.087479214852785,46.38333333333333,4.896551724137931
7125,7887.0,2023-05-17 01:00:00,50.74858360655738,15.60655737704918,35.33426229508196,5,2,137,17,1,14.64516129032258,24.016123475671684,46.38333333333333,4.896551724137931
7126,7888.0,2023-05-17 02:00:00,51.84210847457628,17.06779661016949,34.86474576271186,5,2,137,17,2,16.76666666666667,23.971836594252448,46.38333333333333,4.896551724137931
7127,7889.0,2023-05-17 03:00:00,56.13441,15.26666666666667,33.424,5,2,137,17,3,13.72413793103448,23.911392560317033,46.38333333333333,4.896551724137931
7128,7890.0,2023-05-17 04:00:00,55.20314166666665,13.93333333333333,33.8045,5,2,137,17,4,11.63934426229508,23.845487830938946,46.38333333333333,4.896551724137931
7129,7891.0,2023-05-17 05:00:00,55.34029999999999,21.35593220338983,33.8615,5,2,137,17,5,14.55,23.79196600554212,46.38333333333333,4.896551724137931
7130,7892.0,2023-05-17 06:00:00,57.62020169491525,18.27118644067797,33.07237288135592,5,2,137,17,6,14.67796610169492,23.729946063384467,46.38333333333333,4.896551724137931
7131,7893.0,2023-05-17 07:00:00,58.16645,24.0,32.87316666666666,5,2,137,17,7,15.93333333333333,23.646860745924148,46.38333333333333,4.896551724137931
7132,7894.0,2023-05-17 08:00:00,53.55964666666666,30.56666666666667,34.41466666666668,5,2,137,17,8,19.93333333333333,23.583170269733674,46.38333333333333,4.896551724137931
7133,7895.0,2023-05-17 09:00:00,46.12855833333332,23.63333333333333,37.21333333333333,5,2,137,17,9,28.03389830508475,23.545263741465238,46.38333333333333,4.896551724137931
7134,7896.0,2023-05-17 10:00:00,42.67609499999998,20.61666666666667,38.10133333333333,5,2,137,17,10,17.85245901639344,23.473446503872783,46.38333333333333,4.896551724137931
7135,7897.0,2023-05-17 11:00:00,40.18865333333333,18.9,38.56366666666668,5,2,137,17,11,9.35593220338983,23.381698286224143,46.38333333333333,4.896551724137931
7136,7898.0,2023-05-17 12:00:00,36.782875,12.35,39.70516666666667,5,2,137,17,12,4.918032786885246,23.26642457428035,46.38333333333333,4.896551724137931
7137,7899.0,2023-05-17 13:00:00,36.30762999999999,13.35,39.86216666666666,5,2,137,17,13,5.15,23.149551494403237,46.38333333333333,4.896551724137931
7138,7900.0,2023-05-17 14:00:00,36.62584333333334,16.93333333333333,40.06800000000001,5,2,137,17,14,4.216666666666667,23.03028466132592,46.38333333333333,4.216666666666667
7139,7901.0,2023-05-17 15:00:00,35.58351212121211,13.54545454545454,40.06242424242425,5,2,137,17,15,4.322033898305085,22.91829422747525,46.38333333333333,4.216666666666667
7140,7902.0,2023-05-17 16:00:00,42.23790645161289,9.806451612903226,37.55612903225806,5,2,137,17,16,4.426229508196721,22.811906774246356,46.38333333333333,4.216666666666667
7141,7903.0,2023-05-17 17:00:00,55.32408620689655,5.655172413793103,32.2551724137931,5,2,137,17,17,5.423728813559322,22.70675686488,46.38333333333333,4.216666666666667
7142,7904.0,2023-05-17 18:00:00,54.44286315789471,6.0,32.43526315789474,5,2,137,17,18,6.573770491803279,22.615656975470685,46.38333333333333,4.216666666666667
7143,7905.0,2023-05-17 19:00:00,53.31072622950821,9.9672131147541,32.84786885245902,5,2,137,17,19,6.866666666666666,22.525528007216717,46.38333333333333,4.216666666666667
7144,7906.0,2023-05-17 20:00:00,57.84755499999999,9.55,31.22816666666665,5,2,137,17,20,5.183333333333334,22.44700618181989,46.38333333333333,4.216666666666667
7145,7907.0,2023-05-17 21:00:00,56.11029999999997,10.74576271186441,31.78383333333333,5,2,137,17,21,4.758620689655173,22.432946247501338,46.38333333333333,4.216666666666667
7146,7908.0,2023-05-17 22:00:00,54.62214333333333,13.78333333333333,32.69633333333334,5,2,137,17,22,5.866666666666666,22.413841939111315,46.38333333333333,4.216666666666667
7147,7909.0,2023-05-17 23:00:00,57.93576885245902,14.0327868852459,31.56524590163934,5,2,137,17,23,15.06779661016949,22.415581413149518,46.38333333333333,4.216666666666667
7148,7910.0,2023-05-18 00:00:00,57.40932950819673,23.70491803278689,32.02967213114754,5,3,138,18,0,35.9344262295082,22.45209260232464,46.38333333333333,4.216666666666667
7149,7911.0,2023-05-18 01:00:00,55.076325,19.2,32.91733333333333,5,3,138,18,1,32.83050847457627,22.474031566851824,46.38333333333333,4.216666666666667
7150,7912.0,2023-05-18 02:00:00,57.18147833333334,21.55,32.06850000000001,5,3,138,18,2,17.22950819672131,22.432089526073298,46.38333333333333,4.216666666666667
7151,7913.0,2023-05-18 03:00:00,57.86528166666667,15.36666666666667,32.02666666666665,5,3,138,18,3,13.52459016393443,22.37308533013263,46.38333333333333,4.216666666666667
7152,7914.0,2023-05-18 04:00:00,59.615106779661,11.91525423728813,31.29118644067795,5,3,138,18,4,19.43333333333333,22.31936509203739,46.38333333333333,4.216666666666667
7153,7915.0,2023-05-18 05:00:00,59.19355333333335,16.85,31.55633333333334,5,3,138,18,5,37.98305084745763,22.313163854480223,46.38333333333333,4.216666666666667
7154,7916.0,2023-05-18 06:00:00,57.75725166666667,13.06666666666667,31.9535,5,3,138,18,6,31.46666666666667,22.28576663876333,46.38333333333333,4.216666666666667
7155,7917.0,2023-05-18 07:00:00,57.66134576271187,20.22033898305085,32.09016949152544,5,3,138,18,7,36.72131147540983,22.27409176875976,46.38333333333333,4.216666666666667
7156,7918.0,2023-05-18 08:00:00,57.65064285714286,40.62857142857143,32.40257142857143,5,3,138,18,8,35.49152542372882,22.254225276965304,46.38333333333333,4.216666666666667
7157,7919.0,2023-05-18 09:00:00,51.93444482758621,36.27586206896552,34.80896551724138,5,3,138,18,9,41.96610169491525,22.257497405025568,46.38333333333333,4.216666666666667
7158,7920.0,2023-05-18 10:00:00,46.12257999999999,17.13333333333333,36.48833333333334,5,3,138,18,10,12.26229508196721,22.15607869083247,46.38333333333333,4.216666666666667
7159,7921.0,2023-05-18 11:00:00,45.28264827586206,9.96551724137931,37.20620689655173,5,3,138,18,11,6.186440677966102,22.036854104637893,46.38333333333333,4.216666666666667
7160,7922.0,2023-05-18 12:00:00,61.09661833333334,1.766666666666667,31.4895,5,3,138,18,12,5.065573770491803,21.919638550383404,46.38333333333333,4.216666666666667
7161,7923.0,2023-05-18 13:00:00,47.50615166666666,1.266666666666667,35.26466666666666,5,3,138,18,13,5.266666666666667,21.797587373590847,46.38333333333333,4.216666666666667
7162,7924.0,2023-05-18 14:00:00,39.99379833333334,1.616666666666667,37.60383333333334,5,3,138,18,14,6.728813559322034,21.694696937755495,46.38333333333333,4.216666666666667
7163,7925.0,2023-05-18 15:00:00,36.87309491525423,2.949152542372881,38.9842372881356,5,3,138,18,15,5.180327868852459,21.600392358000096,46.38333333333333,4.216666666666667
7164,7926.0,2023-05-18 16:00:00,34.14967868852458,1.967213114754098,38.44770491803278,5,3,138,18,16,3.96551724137931,21.517366906440163,46.38333333333333,3.96551724137931
7165,7927.0,2023-05-18 17:00:00,36.27385833333332,1.866666666666667,38.06266666666668,5,3,138,18,17,6.80327868852459,21.436126664441723,46.38333333333333,3.96551724137931
