,timestamp,humidity,pm_2_5,temperature,month,dayofweek,weekofyear,day,hour,pm_2_5_lag_12day,PM2.5_MA3_prev_12day,PM2.5_MAX24_prev_12day,PM2.5_MIN24_prev_12day
2687,2023-08-11 01:00:00,80.73299989381034,16.0,27.92012402125828,8,4,223,11,1,7.616666666666666,15.698516381807446,61.18333333333333,1.0
2688,2023-08-11 02:00:00,80.73299989381034,22.2,27.92012402125828,8,4,223,11,2,8.233333333333333,15.70557371623547,61.18333333333333,1.0
2689,2023-08-11 03:00:00,80.73299989381034,28.71666666666667,27.92012402125828,8,4,223,11,3,8.7,15.72700228766404,61.18333333333333,1.0
2690,2023-08-11 04:00:00,80.73299989381034,18.21666666666667,27.92012402125828,8,4,223,11,4,11.83333333333333,15.75042020746354,61.18333333333333,1.0
2691,2023-08-11 05:00:00,80.73299989381034,14.93333333333333,27.92012402125828,8,4,223,11,5,13.0,15.774973778892113,61.18333333333333,1.0
2692,2023-08-11 06:00:00,80.73299989381034,24.3,27.92012402125828,8,4,223,11,6,10.28333333333333,15.785241636034968,61.18333333333333,1.0
2693,2023-08-11 07:00:00,80.73299989381034,20.83333333333333,27.92012402125828,8,4,223,11,7,9.833333333333334,15.799527350320684,61.18333333333333,1.0
2694,2023-08-11 08:00:00,80.73299989381034,23.28333333333333,27.92012402125828,8,4,223,11,8,8.35,15.809745604288938,61.18333333333333,1.0
2695,2023-08-11 09:00:00,80.73299989381034,13.35,27.92012402125828,8,4,223,11,9,10.21666666666667,15.830727747146078,61.18333333333333,1.0
2696,2023-08-11 10:00:00,80.73299989381034,4.45,27.92012402125828,8,4,223,11,10,15.26666666666667,15.87260345576286,61.18333333333333,1.0
2697,2023-08-11 11:00:00,80.73299989381034,1.862068965517241,27.92012402125828,8,4,223,11,11,17.15,15.91808956687397,61.18333333333333,1.0
2698,2023-08-11 12:00:00,80.73299989381034,1.288135593220339,27.92012402125828,8,4,223,11,12,14.28333333333333,15.95449577483738,61.18333333333333,1.0
2699,2023-08-11 13:00:00,80.73299989381034,1.423728813559322,27.92012402125828,8,4,223,11,13,17.05,15.999186553691297,61.18333333333333,1.0
2700,2023-08-11 14:00:00,80.73299989381034,1.156862745098039,27.92012402125828,8,4,223,11,14,24.26666666666667,16.064414728294473,61.18333333333333,1.0
2701,2023-08-11 15:00:00,80.73299989381034,1.0,27.92012402125828,8,4,223,11,15,25.51666666666667,16.131031791786533,61.18333333333333,1.0
2702,2023-08-11 16:00:00,80.73299989381034,1.0,27.92012402125828,8,4,223,11,16,24.35,16.135297664802405,61.18333333333333,1.0
2703,2023-08-11 17:00:00,80.73299989381034,1.0,27.92012402125828,8,4,223,11,17,19.63157894736842,16.091492840241006,61.18333333333333,1.0
2704,2023-08-11 18:00:00,80.73299989381034,1.277777777777778,27.92012402125828,8,4,223,11,18,13.88333333333333,16.09079839579656,61.18333333333333,1.0
2705,2023-08-11 19:00:00,80.73299989381034,1.864406779661017,27.92012402125828,8,4,223,11,19,6.583333333333333,16.01708807833624,61.18333333333333,1.0
2706,2023-08-11 20:00:00,80.73299989381034,3.033333333333333,27.92012402125828,8,4,223,11,20,6.166666666666667,15.925024586272752,61.18333333333333,1.0
2707,2023-08-11 21:00:00,80.73299989381034,4.7,27.92012402125828,8,4,223,11,21,6.3,15.833853951352115,61.18333333333333,1.0
2708,2023-08-11 22:00:00,80.73299989381034,5.344827586206897,27.92012402125828,8,4,223,11,22,7.666666666666667,15.797147602145767,61.18333333333333,1.0
2709,2023-08-11 23:00:00,80.73299989381034,10.06666666666667,27.92012402125828,8,4,223,11,23,6.15,15.79640355452672,61.18333333333333,1.0
2710,2023-08-12 00:00:00,80.73299989381034,13.25,27.92012402125828,8,5,224,12,0,5.616666666666666,15.80762143857299,61.18333333333333,1.0
2711,2023-08-12 01:00:00,80.73299989381034,12.56666666666667,27.92012402125828,8,5,224,12,1,5.583333333333333,15.819625406826962,61.18333333333333,1.0
2712,2023-08-12 02:00:00,80.73299989381034,24.68333333333333,27.92012402125828,8,5,224,12,2,6.9,15.834158296253918,61.18333333333333,1.0
2713,2023-08-12 03:00:00,80.73299989381034,21.03333333333333,27.92012402125828,8,5,224,12,3,7.416666666666667,15.8480597961194,61.18333333333333,1.0
2714,2023-08-12 04:00:00,80.73299989381034,34.63333333333333,27.92012402125828,8,5,224,12,4,8.833333333333334,15.868136028366687,61.18333333333333,1.0
2715,2023-08-12 05:00:00,80.73299989381034,37.36666666666667,27.92012402125828,8,5,224,12,5,9.533333333333333,15.87661817122383,61.18333333333333,1.0
2716,2023-08-12 06:00:00,80.73299989381034,35.31666666666667,27.92012402125828,8,5,224,12,6,9.135593220338983,15.886303401248043,61.18333333333333,1.0
2717,2023-08-12 07:00:00,80.73299989381034,48.2,27.92012402125828,8,5,224,12,7,8.816666666666666,15.903714115533758,61.18333333333333,1.0
2718,2023-08-12 08:00:00,80.73299989381034,47.69491525423729,27.92012402125828,8,5,224,12,8,7.6,15.916065306009946,61.18333333333333,1.0
2719,2023-08-12 09:00:00,80.73299989381034,30.0,27.92012402125828,8,5,224,12,9,8.45,15.921620861565502,61.18333333333333,1.0
2720,2023-08-12 10:00:00,80.73299989381034,4.483333333333333,27.92012402125828,8,5,224,12,10,10.66666666666667,15.931690306009944,61.18333333333333,1.0
2721,2023-08-12 11:00:00,80.73299989381034,1.694915254237288,27.92012402125828,8,5,224,12,11,10.43333333333333,15.941065306009946,61.18333333333333,1.0
2722,2023-08-12 12:00:00,80.73299989381034,1.166666666666667,27.92012402125828,8,5,224,12,12,18.66666666666667,15.971720067914708,61.18333333333333,1.0
2723,2023-08-12 13:00:00,80.73299989381034,1.107142857142857,27.92012402125828,8,5,224,12,13,23.43333333333333,16.020728004422647,61.18333333333333,1.0
